ccode,year,newstate,latent_mean,terror_killed,terror_events,max_hostlevel,cwar_onset,cconflict_onset,cwar_count,cconflict_count,uds_xpolity,pop,rgdppc,exclpop,oilpc,xpolity,xpolity_nas,osv_deaths,nsv_deaths,violent_protest,nonviolent_protest,ethfrac
260,1979,not a recent entrant,1.31698111023697,0,17,no dispute,0,0,0,0,1.1586584040047,11.0248719115464,9.84116045107329,0,0.0776559,7,7,,,0,0,0.0259799
260,1980,not a recent entrant,1.22044648913148,17,20,display of force,0,0,0,0,0.922225934755776,11.0274101491604,9.84261218053449,0,0.0862956,7,7,,,0,0,0.0259799
260,1981,not a recent entrant,1.18077199191578,2,31,no dispute,0,0,0,0,1.16011685743498,11.0294393541651,9.81679448851591,0,0.0845167,7,7,,,0,0,0.0259799
260,1982,not a recent entrant,1.13133030596073,5,29,no dispute,0,0,0,0,1.15690523092275,11.0283522123483,9.79402530292388,0,0.0861849,7,7,,,0,0,0.0259799
260,1983,not a recent entrant,1.16454282047333,2,5,no dispute,0,0,0,0,1.23351820430292,11.0248882028347,9.79890284697092,0,0.0889092,7,7,,,0,0,0.0259799
260,1984,not a recent entrant,1.15539660675445,0,21,display of force,0,0,0,0,1.23031031091197,11.0206925865616,9.81331500248153,0,0.0917086,7,7,,,0,0,0.0259799
260,1985,not a recent entrant,1.2038078332983,9,53,no militarized action,0,0,0,0,1.26868599541796,11.0182192230841,9.81877952080893,0,0.0931092,7,7,,,0,0,0.0259799
260,1986,not a recent entrant,1.27793826018852,9,46,no militarized action,0,0,0,0,1.23559150526675,11.0187930641459,9.89278953223285,0,0.0926222,7,7,,,0,0,0.0259799
260,1987,not a recent entrant,1.29690873608542,2,19,no militarized action,0,0,0,0,1.23301537408777,11.0198906422128,9.9375589731166,0,0.090849,7,7,,,0,0,0.0259799
260,1988,not a recent entrant,1.30478503470413,1,14,no militarized action,0,0,0,0,1.23553817964916,11.0254907939948,9.97758523892267,0,0.0957125,7,7,,,0,0,0.0259799
260,1989,not a recent entrant,1.45603372901933,5,21,no dispute,0,0,0,0,1.54463302980824,11.0358891643603,10.0072352182505,0,0.1253118,7,7,0,0,0,0,0.0259799
260,1990,not a recent entrant,1.45659199098776,1,10,no dispute,0,0,0,0,1.23283736708261,11.054897836295,10.0598667473782,0,0,7,7,0,0,24,21,0.0259799
260,1991,not a recent entrant,1.62491951191075,10,65,display of force,0,0,0,0,1.18853383025859,11.2854211694165,10.03806958055,0,0.0879458,7,7,0,0,40,36,0.0259799
260,1992,not a recent entrant,1.46628119126563,17,156,use of force,0,0,0,0,1.18691222497964,11.2933130468605,10.0730501421145,0,0.0817124,7,7,0,0,63,52,0.0259799
260,1993,not a recent entrant,1.40360224277173,0,0,use of force,0,0,0,0,1.19166242306294,11.301291918674,10.0718420221015,0,0.0843175,7,7,0,0,53,52,0.0259799
260,1994,not a recent entrant,1.34075862501176,2,79,use of force,0,0,0,0,1.19036249457556,11.3082992790824,10.1072713064905,0,0.082356,7,7,0,0,59,51,0.0259799
260,1995,not a recent entrant,1.28947087980105,10,147,use of force,0,0,0,0,1.18764636202715,11.3136136680094,10.1447554608934,0,0.0819131,7,7,0,0,40,57,0.0259799
260,1996,not a recent entrant,1.51093169837765,1,52,use of force,0,0,0,0,1.18841213317304,11.3169145956348,10.1467587763528,0,0.081737,7,7,0,0,50,68,0.0259799
260,1997,not a recent entrant,1.65568702570175,0,12,no dispute,0,0,0,0,1.1902939263327,11.3184424970858,10.164572537536,0,0.0798324,7,7,0,0,51,52,0.0259799
260,1998,not a recent entrant,1.71209825964697,0,6,use of force,0,0,0,0,1.38759603206698,11.3187394429362,10.1963067821716,0,0.0809857,7,7,0,0,46,44,0.0259799
260,1999,not a recent entrant,1.56385005881404,3,13,use of force,0,0,0,0,1.38316729762607,11.318630998088,10.2254127058359,0,0.0802549,7,7,0,0,30,33,0.0259799
260,2000,not a recent entrant,1.66518833780844,1,8,threat to use force,0,0,0,0,1.00125969678067,11.3187219565443,10.2590790597692,0,0.0871263,7,7,0,0,32,30,0.0259799
260,2001,not a recent entrant,1.50840143096831,3,8,display of force,0,0,0,0,1.38206016883238,11.3191496782336,10.2687530418525,0,0.0857952,7,7,0,0,30,33,0.0259799
260,2002,not a recent entrant,1.61985237577511,0,3,no dispute,0,0,0,0,1.98165291918514,11.3197293539602,10.2688019685279,0,0,7,7,0,0,31,33,0.0259799
260,2003,not a recent entrant,1.56768729490133,0,2,no dispute,0,0,0,0,1.97652355847585,11.3203609477112,10.2940417095677,0,0,7,7,0,0,26,27,0.0259799
260,2004,not a recent entrant,1.69777091554249,1,3,no dispute,0,0,0,0,1.98029881240247,11.3208485591129,10.3186204433337,0,0,7,7,0,0,43,45,0.0259799
260,2005,not a recent entrant,2.08439444037535,2,3,no dispute,0,0,0,0,1.98089502670919,11.3210472686165,10.3633104712683,0,0,7,7,0,0,0,0,0.0259799
260,2006,not a recent entrant,2.42082962262706,2,4,no dispute,0,0,0,0,1.97351210694806,11.3209915370083,10.3754074695291,0,0,7,7,0,0,0,0,0.0259799
260,2007,not a recent entrant,2.60013220550709,1,3,no dispute,0,0,0,0,1.97324831373508,11.3207511285648,10.4115206809137,0,0,7,7,0,0,0,0,0.0259799
260,2008,not a recent entrant,2.62644400002979,0,3,no dispute,0,0,0,0,1.97672840465208,11.3202537698107,10.425707909049,0,0,7,7,0,0,0,0,0.0259799
265,1970,not a recent entrant,-0.138704305235925,0,12,no dispute,0,0,0,0,-0.881360843828561,9.74449182104567,8.96561944443015,0,0.0116891,-5,-5,,,0,0,0.0139406
265,1971,not a recent entrant,-0.154897198861866,0,4,use of force,0,0,0,0,-0.887944966007879,9.74449182104567,9.00104671653645,0,0.0116699,-5,-5,,,0,0,0.0139406
265,1972,not a recent entrant,-0.191085852298538,0,0,no dispute,0,0,0,0,-1.16865159230629,9.74331880038331,9.04813080638517,0,0.011687,-5,-5,,,0,0,0.0139406
265,1973,not a recent entrant,-0.24955912475849,0,0,no dispute,0,0,0,0,-1.16823688909321,9.73979145986534,9.11046036640545,0,0.0117304,-5,-5,,,0,0,0.0139406
265,1974,not a recent entrant,-0.331399941463231,1,1,no dispute,0,0,0,0,-1.16953527180817,9.73625163316022,9.17486447822583,0,0.0117685,-5,-5,,,0,0,0.0139406
265,1975,not a recent entrant,-0.446324842202661,0,0,no dispute,0,0,0,0,-1.17009309915661,9.73210593578051,9.22102508656894,0,0.0103432,-5,-5,,,0,0,0.0139406
265,1976,not a recent entrant,-0.599263180061057,0,0,no dispute,0,0,0,0,-1.16760679090344,9.72853875007159,9.25991213537924,0,0.0088994,-5,-5,,,0,0,0.0139406
265,1977,not a recent entrant,-0.617907888739838,0,1,no dispute,0,0,0,0,-1.16951553730072,9.72734685481725,9.31269477379798,0,0.0074255,-5,-5,,,0,0,0.0139406
265,1978,not a recent entrant,-0.683370513205709,0,1,no dispute,0,0,0,0,-0.999141067136954,9.72675037403607,9.34299100184304,0,0.0059422,-5,-5,,,0,0,0.0139406
265,1979,not a recent entrant,-0.813531838327801,0,0,no dispute,0,0,0,0,-0.99360708609015,9.72555634404347,9.37652746552653,0,0.0044619,-5,-5,,,0,0,0.0139406
265,1980,not a recent entrant,-0.711664852878233,0,0,no dispute,0,0,0,0,-1.20115539631341,9.72555634404347,9.42494517169029,0,0.002975,-5,-5,,,0,0,0.0139406
265,1981,not a recent entrant,-0.768151161275231,0,0,no dispute,0,0,0,0,-1.16964030300216,9.72555634404347,9.46258825334306,0,0.0029766,-5,-5,,,0,0,0.0139406
265,1982,not a recent entrant,-0.770471828142381,0,1,no dispute,0,0,0,0,-1.16813100939614,9.72316399840485,9.4825612843101,0,0.0029823,-5,-5,,,0,0,0.0139406
265,1983,not a recent entrant,-0.725491569876025,0,1,no dispute,0,0,0,0,-1.46167792222101,9.72316399840485,9.52134973514656,0,0.0029819,-5,-5,,,0,0,0.0139406
265,1984,not a recent entrant,-0.657742016670968,0,1,no dispute,0,0,0,0,-1.13190382612869,9.72136597574484,9.57470914237989,0,0.0029869,-5,-5,,,0,0,0.0139406
265,1985,not a recent entrant,-0.509579708149486,0,4,no militarized action,0,0,0,0,-1.36353807205054,9.7195647143752,9.62579409403309,0,0.0029918,-5,-5,,,0,0,0.0139406
265,1986,not a recent entrant,-0.48630793537369,1,3,no dispute,0,0,0,0,-1.13634434173622,9.71836206840944,9.67061368991268,0,0.0029954,-5,-5,,,0,0,0.0139406
265,1987,not a recent entrant,-0.355116087545923,0,1,no dispute,0,0,0,0,-1.13039527920005,9.7195647143752,9.70246134944418,0,0.0029923,-5,-5,,,0,0,0.0139406
265,1988,not a recent entrant,-0.0463036522873192,0,4,no dispute,0,0,0,0,-1.13697518640124,9.72136597574484,9.7369747758848,0,0.0023903,-5,-5,,,0,0,0.0139406
265,1989,not a recent entrant,0.324787000457287,0,1,no dispute,0,0,0,0,-1.24362767050225,9.71896357218697,9.73937735764686,0,0.0026949,-88,,0,0,0,0,0.0139406
265,1990,not a recent entrant,0.695755686376666,0,3,no dispute,0,0,0,0,,9.69566355532975,9.7626771607299,,,-88,,0,0,0,0,0.0139406
290,1970,not a recent entrant,0.0447044476012297,0,0,no dispute,0,0,0,0,-0.911932578975448,10.3898878929761,8.46171007935663,0.012,0.0124737,-3,-3,,,0,0,0.0281234
290,1971,not a recent entrant,0.0310459450126323,0,0,no dispute,0,0,0,0,-0.699997837383362,10.3982773875532,8.52365029935156,0.012,0.0127167,-3,-3,,,0,0,0.0281234
290,1972,not a recent entrant,0.00370019540696109,0,0,no dispute,0,0,0,0,-0.767102728479747,10.4068165466605,8.5704211132048,0.012,0.0114247,-3,-3,,,0,0,0.0281234
290,1973,not a recent entrant,-0.0365120865093759,0,0,no dispute,0,0,0,0,-0.764111464613048,10.4155186494273,8.61247609812138,0.012,0.0131424,-3,-3,,,0,0,0.0281234
290,1974,not a recent entrant,-0.0930827067086443,0,0,no dispute,0,0,0,0,-0.764845213243146,10.4243521170907,8.6605192097032,0.012,0.0163042,-3,-3,,,0,0,0.0281234
290,1975,not a recent entrant,-0.167561154376331,0,0,no dispute,0,0,0,0,-0.765110523320112,10.4332892856558,8.70868094332644,0.012,0.0144308,-3,-3,,,0,0,0.0281234
290,1976,not a recent entrant,-0.25784946324783,0,0,no dispute,0,0,0,0,-0.771746262043506,10.4423071626246,8.72345748621895,0.012,0.0125914,-3,-3,,,0,0,0.0281234
290,1977,not a recent entrant,-0.274711002629627,0,0,no dispute,0,0,0,0,-0.672251916665652,10.4514132771611,8.73668367840851,0.012,0.0122321,-3,-3,,,0,0,0.0281234
290,1978,not a recent entrant,-0.234602465200064,0,0,no dispute,0,0,0,0,-0.671793775707366,10.4606305714109,8.73899183875239,0.012,0.0104604,-3,-3,,,0,0,0.0281234
290,1979,not a recent entrant,-0.388758638130806,0,1,no dispute,0,0,0,0,-0.672216391980564,10.4699864545406,8.72189085864182,0.012,0.0101433,-3,-3,,,0,0,0.0281234
290,1980,not a recent entrant,-0.533042591756159,0,0,no dispute,0,0,0,0,-0.895826237552403,10.4794605433054,8.58629192396638,0.012,0.0098149,-3,-3,,,0,0,0.0281234
290,1981,not a recent entrant,-0.494210839623212,0,1,no dispute,0,0,0,0,-0.875829653280035,10.4890801455553,8.51181877507878,0.012,0.0097263,-4,-4,,,0,0,0.0281234
290,1982,not a recent entrant,-0.712415066337928,0,0,no dispute,0,0,0,0,-0.7466438531881,10.4987227966563,8.50167744231343,0.012,0.0065401,-4,-4,,,0,0,0.0281234
290,1983,not a recent entrant,-0.740524016199801,0,0,no dispute,0,0,0,0,-0.683749270883271,10.5080444739641,8.58000271870502,0.012,0.0061384,-3,-3,,,0,0,0.0281234
290,1984,not a recent entrant,-0.736734261139898,0,0,no dispute,0,0,0,0,-0.682733377577402,10.5166080877935,8.66297178002899,0.012,0.0060825,-3,-3,,,0,0,0.0281234
290,1985,not a recent entrant,-0.763536397922167,0,0,no dispute,0,0,0,0,-0.729237106526204,10.5241124261874,8.73388718900019,0.012,0.006033,-3,-3,,,0,0,0.0281234
290,1986,not a recent entrant,-0.675729478361572,0,0,no dispute,0,0,0,0,-0.683047518824272,10.5304415103613,8.80297946798206,0.012,0.0059908,-3,-3,,,0,0,0.0281234
290,1987,not a recent entrant,-0.542720788564894,0,0,use of force,0,0,0,0,-0.573357870602875,10.5356841675407,8.84790458045948,0.012,0.0039689,-3,-3,,,0,0,0.0281234
290,1988,not a recent entrant,-0.203880287456554,0,0,no dispute,0,0,0,0,-0.574449181470065,10.5400024749296,8.91176720629304,0.012,0.005273,-3,-3,,,0,0,0.0281234
290,1989,not a recent entrant,0.108698174039176,0,0,no dispute,0,0,0,0,0.187166861720146,10.5436507998574,8.95903394366328,0.012,0.0043283,3,3,0,0,0,0,0.0281234
290,1990,not a recent entrant,0.366905258160454,1,7,no dispute,0,0,0,0,0.354293992947415,10.5468185052033,8.82101383375569,0.0115,0.0028741,3,3,0,0,11,13,0.0281234
290,1991,not a recent entrant,0.560423167950453,0,0,no dispute,0,0,0,0,0.721942268197937,10.5495617312592,8.81713480762371,0.0115,0.0039838,6,6,0,0,8,8,0.0281234
290,1992,not a recent entrant,0.862349487805205,4,5,no dispute,0,0,0,0,0.724399716524589,10.5518392296349,8.89170137369675,0.0115,0.0041792,6,6,0,0,8,7,0.0281234
290,1993,not a recent entrant,1.25170379187709,0,0,no militarized action,0,0,0,0,0.725180704095154,10.5536304111139,8.97442181667323,0.0115,0.0064603,6,6,0,0,11,6,0.0281234
290,1994,not a recent entrant,1.52955126677144,0,4,no dispute,0,0,0,0,0.719787445515062,10.5548888744447,9.04918404312811,0.0115,0.0065369,6,6,0,0,5,26,0.0281234
290,1995,not a recent entrant,1.59229650909748,0,4,no dispute,0,0,0,0,1.11309112775941,10.5555986531612,9.14999252435424,0.0115,0.0059995,7,7,0,0,17,32,0.0281234
290,1996,not a recent entrant,1.60726189103421,0,6,no dispute,0,0,0,0,1.10903153935201,10.5557851340281,9.20109274416939,0.0115,0.0065235,7,7,0,0,8,15,0.0281234
290,1997,not a recent entrant,1.63590966264788,2,3,no militarized action,0,0,0,0,1.11078824987515,10.555529365096,9.27063929369928,0.0115,0.0078072,7,7,0,0,6,11,0.0281234
290,1998,not a recent entrant,1.47432929026384,0,2,display of force,0,0,0,0,1.02175626379342,10.5549378768292,9.31594465791962,0.0115,0.0095814,7,7,0,0,12,9,0.0281234
290,1999,not a recent entrant,1.51984275206604,0,0,display of force,0,0,0,0,1.00337012198582,10.5541459857314,9.36661907167647,0.0115,0.0115399,7,7,0,0,7,6,0.0281234
290,2000,not a recent entrant,1.47321801998524,0,0,display of force,0,0,0,0,0.716900832902727,10.5532688807113,9.40644483988937,0.0115,0.0166613,7,7,0,0,8,13,0.0281234
290,2001,not a recent entrant,1.61442908881511,0,1,no dispute,0,0,0,0,0.936467345495328,10.5523382198371,9.41795517395276,0.0115,0.0222517,7,7,0,0,3,7,0.0281234
290,2002,not a recent entrant,1.70838584661746,0,0,no dispute,0,0,0,0,0.93553175084429,10.5513889053389,9.44077170279652,0.0115,0,7,7,0,0,4,4,0.0281234
290,2003,not a recent entrant,1.76953436290129,0,0,war,0,0,0,0,0.934563715400376,10.5505423641026,9.43153242034659,0.0115,0,7,7,0,0,21,4,0.0281234
290,2004,not a recent entrant,1.57142257988678,0,0,no dispute,0,0,0,0,1.1750968667508,10.549939535451,9.47313608181927,0.0115,0,7,7,0,0,33,8,0.0281234
290,2005,not a recent entrant,1.66921277079138,0,0,no dispute,0,0,0,0,1.17337773476525,10.5496751923127,9.50458113909093,0.0115,0,7,7,0,0,0,6,0.0281234
290,2006,not a recent entrant,1.70555201036576,0,0,no dispute,0,0,0,0,1.17694454995569,10.549813791235,9.5321462963931,0.0115,0,7,7,0,0,1,5,0.0281234
290,2007,not a recent entrant,1.64633296324738,0,0,no dispute,0,0,0,0,1.18013540621638,10.5503226958322,9.61297481085106,0.0115,0,7,7,0,0,0,1,0.0281234
290,2008,not a recent entrant,1.68023669042909,0,0,no dispute,0,0,0,0,1.17639892983178,10.5510739239422,9.64718398488576,0.0115,0,7,7,0,0,3,5,0.0281234
305,1970,not a recent entrant,1.77726017845064,0,0,no dispute,0,0,0,0,1.56379834512491,8.91810260475413,9.46464765054276,0.0078,0.3715588,7,7,,,0,0,0.1263406
305,1971,not a recent entrant,1.8164110321495,0,0,no dispute,0,0,0,0,1.56137056253139,8.92235558704494,9.5153529007791,0.0078,0.3332293,7,7,,,0,0,0.1263406
305,1972,not a recent entrant,1.8564268683515,4,2,no dispute,0,0,0,0,1.64906642697034,8.92618141937619,9.57171147169367,0.0078,0.3312027,7,7,,,0,0,0.1263406
305,1973,not a recent entrant,1.89667071063233,0,2,no dispute,0,0,0,0,1.65240020324196,8.92938760686237,9.61792855809177,0.0078,0.3359549,7,7,,,0,0,0.1263406
305,1974,not a recent entrant,1.9322405033595,0,1,no dispute,0,0,0,0,1.65072731796331,8.93173035701963,9.64810550555684,0.0078,0.2926441,7,7,,,0,0,0.1263406
305,1975,not a recent entrant,1.96948570302025,4,2,no dispute,0,0,0,0,1.65307769255385,8.93307056987171,9.65001558415284,0.0078,0.263616,7,7,,,0,0,0.1263406
305,1976,not a recent entrant,2.00537405147724,0,4,no dispute,0,0,0,0,1.65347782672298,8.93334235453549,9.66857312042291,0.0078,0.2573605,7,7,,,0,0,0.1263406
305,1977,not a recent entrant,2.03620201013511,1,5,no dispute,0,0,0,0,1.65386899488201,8.93269707531109,9.70782114803015,0.0078,0.2341509,7,7,,,0,0,0.1263406
305,1978,not a recent entrant,2.06681213889875,0,1,no dispute,0,0,0,0,1.65392559510398,8.93147928003018,9.70525915002488,0.0078,0.2343393,7,7,,,0,0,0.1263406
305,1979,not a recent entrant,2.09448135217736,0,5,no dispute,0,0,0,0,1.65239809173545,8.93017001580824,9.73085886771307,0.0078,0.2280141,7,7,,,0,0,0.1263406
305,1980,not a recent entrant,2.1196772178547,0,2,no dispute,0,0,0,0,1.65609546773894,8.92914388921336,9.7282909528447,0.0078,0.1992418,7,7,,,0,0,0.1263406
305,1981,not a recent entrant,2.14347979017308,3,3,no dispute,0,0,0,0,1.35693890927605,8.92855554321715,9.72306938315052,0.0078,0.1780485,7,7,,,0,0,0.1263406
305,1982,not a recent entrant,2.14629730347361,0,11,no dispute,0,0,0,0,1.35702552364877,8.92840044845327,9.72978930788149,0.0078,0.1811443,7,7,,,0,0,0.1263406
305,1983,not a recent entrant,2.13058480238397,0,0,no dispute,0,0,0,0,1.53894231270248,8.92870266217104,9.75261582439967,0.0078,0.1782962,7,7,,,0,0,0.1263406
305,1984,not a recent entrant,2.09199366629691,2,4,no dispute,0,0,0,0,1.5359904384752,8.92942998647778,9.74346961060712,0.0078,0.1683777,7,7,,,0,0,0.1263406
305,1985,not a recent entrant,2.0238898791946,4,4,no dispute,0,0,0,0,1.55133580726557,8.93057620336001,9.76378515838794,0.0078,0.1550866,7,7,,,0,0,0.1263406
305,1986,not a recent entrant,1.90489614167101,0,4,no dispute,0,0,0,0,1.99455943040279,8.93206855056732,9.80696839220928,0.0078,0.1549276,7,7,,,0,0,0.1263406
305,1987,not a recent entrant,1.6881375478918,0,4,no dispute,0,0,0,0,1.99606829962203,8.93397403442273,9.84703888676542,0.0078,0.1501664,7,7,,,0,0,0.1263406
305,1988,not a recent entrant,1.63728764806411,0,1,no dispute,0,0,0,0,1.99950943200177,8.93657435385086,9.90298142447493,0.0078,0.164267,7,7,,,0,0,0.1263406
305,1989,not a recent entrant,1.62920256627848,3,2,no dispute,0,0,0,0,1.99858849524064,8.94023361159328,9.95063589346061,0.0078,0.1698651,7,7,0,0,0,0,0.1263406
305,1990,not a recent entrant,1.54622403146352,0,1,no dispute,0,0,0,0,2.00031011751728,8.94513838497996,10.000637856455,0.0078,0.16223,7,7,0,0,7,2,0.1263406
305,1991,not a recent entrant,1.49975796428144,0,3,display of force,0,0,0,0,1.99875953236333,8.95151523739379,10.042810703004,0.0078,0.1819733,7,7,0,0,8,4,0.1263406
305,1992,not a recent entrant,1.5044272022312,0,8,no dispute,0,0,0,0,1.999323446864,8.95908794177336,10.0818249330298,0.0078,0.1641822,7,7,0,0,1,6,0.1263406
305,1993,not a recent entrant,1.56910614012718,0,0,no dispute,0,0,0,0,1.99726806092337,8.96694691835324,10.092403981941,0.0078,0.1529343,7,7,0,0,4,4,0.1263406
305,1994,not a recent entrant,1.66385129098871,0,5,no dispute,0,0,0,0,1.99707327177142,8.97388739185104,10.1325686417331,0.0078,0.1495657,7,7,0,0,4,2,0.1263406
305,1995,not a recent entrant,1.74850870503482,6,12,no dispute,0,0,0,0,1.99644828528769,8.97911676475376,10.1802666530162,0.0078,0.1589378,7,7,0,0,13,7,0.1263406
305,1996,not a recent entrant,1.82870015743712,0,4,no dispute,0,0,0,0,2.00015928733685,8.98224206611344,10.1866953804674,0.0078,0.1519988,7,7,0,0,5,1,0.1263406
305,1997,not a recent entrant,1.88927520279462,0,1,no dispute,0,0,0,0,1.99643962350763,8.98363423217298,10.2119544903186,0.0078,0.1343292,7,7,0,0,6,7,0.1263406
305,1998,not a recent entrant,1.79278292115829,0,1,no dispute,0,0,0,0,2.00108754539476,8.9842073566639,10.2633930725401,0.0078,0.14491,7,7,0,0,2,3,0.1263406
305,1999,not a recent entrant,1.7778435733411,0,0,no dispute,0,0,0,0,2.00013117774959,8.98528123710275,10.2989504717799,0.0078,0.1301959,7,7,0,0,1,6,0.1263406
305,2000,not a recent entrant,1.63969533715836,0,0,no militarized action,0,0,0,0,1.9985545403247,8.98778539741669,10.364069751661,0.0078,0.1358759,7,7,0,0,6,17,0.1263406
305,2001,not a recent entrant,1.67119524021889,0,0,no dispute,0,0,0,0,1.97865258356162,8.99199528957355,10.3386066039908,0.0078,0.1395897,7,7,0,0,4,4,0.1263406
305,2002,not a recent entrant,1.49900741680429,0,0,no dispute,0,0,0,0,1.50503356816489,8.99752579269281,10.3578945593332,0.0078,0,7,7,0,0,2,3,0.1263406
305,2003,not a recent entrant,1.38790247767745,0,0,no dispute,0,0,0,0,1.50117616901929,9.0038375918101,10.3617535014458,0.0078,0,7,7,0,0,3,5,0.1263406
305,2004,not a recent entrant,1.47216779137009,0,0,no dispute,0,0,0,0,1.50423872624121,9.01012568363809,10.3832100502061,0.0078,0,7,7,0,0,7,1,0.1263406
305,2005,not a recent entrant,1.59026562631202,0,0,no dispute,0,0,0,0,1.50613707447709,9.01580857265122,10.4149848506784,0.0078,0,7,7,0,0,0,2,0.1263406
305,2006,not a recent entrant,1.52230322316509,0,1,no dispute,0,0,0,0,1.97722830883732,9.02077786264658,10.4204466281712,0.0078,0,7,7,0,0,0,0,0.1263406
305,2007,not a recent entrant,1.54581400916038,0,1,no dispute,0,0,0,0,1.97630394491056,9.02518841337149,10.4183064923915,0.0078,0,7,7,0,0,0,1,0.1263406
305,2008,not a recent entrant,1.60454423532347,0,7,no dispute,0,0,0,0,1.98082751367255,9.02903549818487,10.4208821532519,0.0078,0,7,7,0,0,3,4,0.1263406
310,1970,not a recent entrant,0.0900495779039081,0,0,no dispute,0,0,0,0,-0.698424766931011,9.24139514207826,8.53942619628413,0.05,0.1813598,-3,-3,,,0,0,0.0981686
310,1971,not a recent entrant,0.111620337183716,0,0,display of force,0,0,0,0,-0.700362554167866,9.24515523978502,8.59931312477728,0.05,0.1886013,-3,-3,,,0,0,0.0981686
310,1972,not a recent entrant,0.122974413526655,0,0,no dispute,0,0,0,0,-0.768027631379938,9.24895898082412,8.6161349508637,0.05,0.1909703,-3,-3,,,0,0,0.0981686
310,1973,not a recent entrant,0.123954767135626,0,0,no dispute,0,0,0,0,-0.769890217960044,9.25284990180743,8.6357954469759,0.05,0.1932128,-3,-3,,,0,0,0.0981686
310,1974,not a recent entrant,0.112301117427781,0,0,no dispute,0,0,0,0,-0.767923859283734,9.25688611455286,8.64345044149905,0.05,0.1953187,-3,-3,,,0,0,0.0981686
310,1975,not a recent entrant,0.0925938090941587,0,0,no dispute,0,0,0,0,-0.766913828168748,9.26105725026789,8.68499822481604,0.05,0.2004879,-3,-3,,,0,0,0.0981686
310,1976,not a recent entrant,0.0604834040136608,0,0,no dispute,0,0,0,0,-0.767658639799405,9.26545714753477,8.76883867600307,0.05,0.210391,-3,-3,,,0,0,0.0981686
310,1977,not a recent entrant,0.178409106022758,0,0,no dispute,0,0,0,0,-0.674786828929245,9.26993293198824,8.88198629375527,0.05,0.2203686,-3,-3,,,0,0,0.0981686
310,1978,not a recent entrant,0.223838389182922,0,0,no dispute,0,0,0,0,-0.671512717606665,9.27393282072837,8.99749981209537,0.05,0.2258376,-3,-3,,,0,0,0.0981686
310,1979,not a recent entrant,0.178074885633355,0,0,no dispute,0,0,0,0,-0.670715813980557,9.27673560585536,9.0509717691021,0.05,0.2222096,-3,-3,,,0,0,0.0981686
310,1980,not a recent entrant,0.182642897233943,0,0,no dispute,0,0,0,0,-0.865432723418135,9.2778616278345,9.11268233811832,0.05,0.2281881,-3,-3,,,0,0,0.0981686
310,1981,not a recent entrant,0.219811516257828,0,0,no dispute,0,0,0,0,-0.673316208890347,9.2771173234582,9.12437826249463,0.05,0.2281565,-3,-3,,,0,0,0.0981686
310,1982,not a recent entrant,0.225167393800484,0,0,no dispute,0,0,0,0,-0.672036582864375,9.27472919440946,9.14388214271084,0.05,0.2375616,-3,-3,,,0,0,0.0981686
310,1983,not a recent entrant,0.277746185533667,0,0,no dispute,0,0,0,0,-0.684996674064802,9.2711673262632,9.13707051004841,0.05,0.2355526,-3,-3,,,0,0,0.0981686
310,1984,not a recent entrant,0.414495697265235,0,0,no dispute,0,0,0,0,-0.681971394614144,9.2671317740311,9.14499405799514,0.05,0.2383546,-3,-3,,,0,0,0.0981686
310,1985,not a recent entrant,0.515630625732226,0,0,no dispute,0,0,0,0,-0.760274673525904,9.26316998562072,9.14401251760296,0.05,0.2388079,-3,-3,,,0,0,0.0981686
310,1986,not a recent entrant,0.597815487238688,0,0,no dispute,0,0,0,0,-0.571644838631623,9.25939050235147,9.21206488414993,0.05,0.2392069,-3,-3,,,0,0,0.0981686
310,1987,not a recent entrant,0.754252235912455,0,0,no dispute,0,0,0,0,-0.487254085633168,9.25573334364465,9.28264521947728,0.05,0.2231802,-3,-3,,,0,0,0.0981686
310,1988,not a recent entrant,1.01966193458807,0,0,no dispute,0,0,0,0,-0.38722027501253,9.25238593762788,9.29110896997373,0.05,0.2364777,1,1,,,0,0,0.0981686
310,1989,not a recent entrant,1.45421704487581,0,1,no dispute,0,0,0,0,-0.376876591126309,9.24953223855956,9.31843484695904,0.05,0.242204,-88,,0,0,0,0,0.0981686
310,1990,not a recent entrant,1.59474811665221,0,0,no dispute,0,0,0,0,1.26703308958499,9.24728156592165,9.32408504217804,0.05,0.2615544,7,7,0,0,2,2,0.0981686
310,1991,not a recent entrant,1.57849950795574,0,3,display of force,0,0,0,0,1.10125750152237,9.24578762843449,9.23125218781682,0.05,0.2244017,7,7,0,0,4,5,0.0981686
310,1992,not a recent entrant,1.41189716263181,0,1,no dispute,0,0,0,0,1.09684724423656,9.24500263423818,9.23411060808862,0.05,0.2229342,7,7,0,0,0,7,0.0981686
310,1993,not a recent entrant,1.36398852963956,0,0,no dispute,0,0,0,0,1.23304210627598,9.24457560130862,9.30772657716598,0.05,0.2178478,7,7,0,0,2,4,0.0981686
310,1994,not a recent entrant,1.50870993386412,0,2,display of force,0,0,0,0,1.4204929486484,9.24401013012315,9.36078332954568,0.05,0.2395908,7,7,0,0,4,9,0.0981686
310,1995,not a recent entrant,1.42971362865294,0,0,display of force,0,0,0,0,1.42041049677435,9.2429430805202,9.37354536607781,0.05,0.2218526,7,7,0,0,3,10,0.0981686
