"ccode","year","newstate","latent_mean","latent_sd","terror_events","terror_killed","max_hostlevel","cwar","cconflict","ns_fat","osv_fat","uds","uds_xpolity","part","xrcomp","xropen","xrreg","parreg","xconst","durable","geddes","disap","kill","polpris","tort","pop","rgdppc","exclpop","oilpc","violent_protest","nonviolent_protest","xpolity","xpolity_nas","ethfrac","d_part","d_xpolity_nas","d_uds_xpolity"
350,1999,"not a recent entrant",1.1335488745276,0.231667087395836,0,0,"display of force",0,NA,0,0,1.310977933,1.29052553638505,64.7300033569336,"election","open","election","regulated","party/subordination",24,"non-autocracy","none","none","none","occasional",9.29996258775815,9.83107383662708,0.027,0.0184588,22,8,7,7,0.0986451,0,0,-0.00799257687307997
350,2000,"not a recent entrant",1.20458339345829,0.235167565489929,0,0,"display of force",0,NA,0,0,1.331992555,1.32011457308193,63.8300018310547,"election","open","election","regulated","party/subordination",25,"non-autocracy","none","none","none","occasional",9.30445711264251,9.9111521046696,0.027,0.0405753,8,14,7,7,0.0986451,-0.900001525878906,0,0.0295890366968798
350,2001,"not a recent entrant",1.0568939133957,0.24083547208892,0,0,"display of force",0,NA,0,0,1.313009909,1.25977822829309,NA,"election","open","election","regulated","party/subordination",26,"non-autocracy","none","none","none","frequent",9.30859077055241,9.95773896736804,0.027,0.041582,8,16,7,7,0.0986451,NA,0,-0.0603363447888399
350,2002,"not a recent entrant",1.03166945254058,0.247788010397169,0,0,"display of force",0,NA,0,0,1.453642123,1.41992343088972,NA,"election","open","election","regulated","party/subordination",27,"non-autocracy","none","none","none","occasional",9.31229479347565,10.0079579221315,0.027,0,10,9,7,7,0.0986451,NA,0,0.16014520259663
350,2003,"not a recent entrant",0.965335781539017,0.240189042688035,0,0,"display of force",0,NA,0,0,1.450890443,1.41110660515856,NA,"election","open","election","regulated","party/subordination",28,"non-autocracy","none","occasional","none","frequent",9.31569718762716,9.99675610418075,0.027,0,5,10,7,7,0.0986451,NA,0,-0.00881682573116005
350,2004,"not a recent entrant",0.996220068007363,0.239828195936332,0,0,"display of force",0,NA,0,0,1.453788439,1.41163102935501,NA,"election","open","election","regulated","party/subordination",29,"non-autocracy","none","none","none","frequent",9.31894900677895,10.0294252483878,0.027,0,15,9,7,7,0.0986451,NA,0,0.000524424196450157
350,2005,"not a recent entrant",0.955690226173211,0.233749061429783,0,0,"display of force",0,NA,0,0,1.454711718,1.41323667448093,NA,"election","open","election","regulated","party/subordination",30,"non-autocracy","none","none","occasional","occasional",9.32215988333857,10.0336803783432,0.027,0,0,0,NA,NA,0.0986451,NA,NA,0.00160564512591987
350,2006,"not a recent entrant",0.771554652120577,0.225901244039182,0,0,"display of force",0,NA,0,0,1.453769349,1.4117558661744,NA,"election","open","election","regulated","party/subordination",31,"non-autocracy","none","none","occasional","frequent",9.32539078853864,10.0811570552868,0.027,0,0,0,NA,NA,0.0986451,NA,NA,-0.00148080830652986
350,2007,"not a recent entrant",0.695225363597378,0.225148956382355,0,0,"display of force",0,NA,0,0,1.443504509,1.41393861215821,NA,"election","open","election","regulated","party/subordination",32,"non-autocracy","none","occasional","occasional","occasional",9.32863172286293,10.0747098228468,0.027,0,0,0,NA,NA,0.0986451,NA,NA,0.00218274598380996
350,2008,"not a recent entrant",0.622976234549422,0.226231750262919,0,0,"no dispute",0,NA,0,0,1.460236824,1.41198968991996,NA,"election","open","election","regulated","party/subordination",33,"non-autocracy","none","occasional","occasional","frequent",9.33183296316026,10.113756176531,0.027,0,0,0,NA,NA,0.0986451,NA,NA,-0.00194892223825005
352,1981,"not a recent entrant",0.262419036190073,0.25408529503379,0,0,"no dispute",0,NA,0,0,0.711554739,0.595916465847226,45.9000015258789,"election","open","election","regulated","party/subordination",7,"non-autocracy","occasional","none","none","none",6.24416690066374,9.22578154114198,NA,NA,0,0,7,7,0.3485829,8.31999969482422,0,0.424145496613201
352,1982,"not a recent entrant",0.385982557243064,0.253043314607727,0,0,"no dispute",0,NA,0,0,0.714224383,0.595796805544082,45.9000015258789,"election","open","election","regulated","party/subordination",8,"non-autocracy","none","none","none","none",6.25536609089436,9.29398182715228,NA,NA,0,0,7,7,0.3485829,0,0,-0.000119660303144031
352,1983,"not a recent entrant",0.450650517685872,0.250313826105287,0,0,"use of force",0,NA,0,0,1.282262643,1.22983442766554,45.9000015258789,"election","open","election","regulated","party/subordination",9,"non-autocracy","none","none","none","none",6.26833842084316,9.32866548290544,NA,NA,0,0,7,7,0.3485829,0,0,0.634037622121458
352,1984,"not a recent entrant",0.510017822987934,0.25107805281209,0,0,"no militarized action",0,NA,0,0,1.28473738,1.2371801460839,45.9000015258789,"election","open","election","regulated","party/subordination",10,"non-autocracy","occasional","occasional","none","none",6.28189284522779,9.43041040486794,NA,NA,0,0,7,7,0.3485829,0,0,0.00734571841836007
352,1985,"not a recent entrant",0.868310043744773,0.25435116296985,0,0,"no militarized action",0,NA,0,0,1.00840792,0.945899428631179,48.0400009155273,"election","open","election","regulated","party/subordination",11,"non-autocracy","none","none","none","none",6.29360410464869,9.43637573796092,NA,NA,0,0,7,7,0.3485829,2.13999938964844,0,-0.291280717452721
352,1986,"not a recent entrant",1.22929650684167,0.269837951549301,0,0,"no militarized action",0,NA,0,0,1.281902673,1.22713754652628,48.0400009155273,"election","open","election","regulated","party/subordination",12,"non-autocracy","none","none","none","none",6.30536246169066,9.41758134490693,NA,NA,0,0,7,7,0.3485829,0,0,0.281238117895101
352,1987,"not a recent entrant",1.40416577447727,0.279897238629742,0,0,"no militarized action",0,NA,0,0,1.28392942,1.2280721005977,48.0400009155273,"election","open","election","regulated","party/subordination",13,"non-autocracy","occasional","none","none","none",6.31626175214869,9.49094495800269,NA,NA,0,0,7,7,0.3485829,0,0,0.000934554071420068
352,1988,"not a recent entrant",1.55631168484624,0.291096446502869,0,0,"use of force",0,NA,0,0,1.288020942,1.24321382727341,48.0400009155273,"election","open","election","regulated","party/subordination",14,"non-autocracy","none","none","none","none",6.32668600182754,9.53977216847407,NA,NA,0,0,7,7,0.3485829,0,0,0.0151417266757099
352,1989,"not a recent entrant",1.55399375056023,0.28628701872239,0,0,"no dispute",0,NA,0,0,1.566222972,1.51681564197656,48.0400009155273,"election","open","election","regulated","party/subordination",15,"non-autocracy","none","none","none","none",6.34124074935556,9.63740844658123,NA,NA,0,0,7,7,0.3485829,0,0,0.27360181470315
352,1990,"not a recent entrant",1.36643488280808,0.273024333722366,0,0,"no dispute",0,NA,0,0,1.568590805,1.51852154802908,48.0400009155273,"election","open","election","regulated","party/subordination",16,"non-autocracy","occasional","none","none","none",6.36199308533525,9.6442406739681,NA,NA,5,6,7,7,0.3485829,0,0,0.00170590605251997
352,1991,"not a recent entrant",1.1328260301736,0.246093584983702,0,0,"no dispute",0,NA,0,0,1.563221157,1.52202156626646,49.3600006103516,"election","open","election","regulated","party/subordination",17,"non-autocracy","occasional","none","occasional","occasional",6.38839332419386,9.57744434405544,NA,NA,24,4,7,7,0.3485829,1.31999969482422,0,0.00350001823738011
352,1992,"not a recent entrant",0.942087538437037,0.24399700153887,0,0,"no dispute",0,NA,0,0,1.565404029,1.51989700888429,49.3600006103516,"election","open","election","regulated","party/subordination",18,"non-autocracy","none","none","none","occasional",6.41444208030078,9.63031306761635,NA,NA,17,3,7,7,0.3485829,0,0,-0.00212455738216999
352,1993,"not a recent entrant",0.860185698354835,0.241510301582555,0,0,"use of force",0,NA,0,0,1.570479268,1.51628783455138,49.3600006103516,"election","open","election","regulated","party/subordination",19,"non-autocracy","none","none","occasional","occasional",6.43903083123478,9.57872162888115,NA,NA,9,4,7,7,0.3485829,0,0,-0.00360917433291008
352,1994,"not a recent entrant",0.9977458781361,0.230339024814185,0,0,"no militarized action",0,NA,0,0,1.559974179,1.51642388083388,49.3600006103516,"election","open","election","regulated","party/subordination",20,"non-autocracy","none","none","occasional","occasional",6.45990445437753,9.61857563964696,NA,NA,13,4,7,7,0.3485829,0,0,0.000136046282499969
352,1995,"not a recent entrant",0.84516839635602,0.225494741311097,0,0,"no militarized action",0,NA,0,0,1.569532055,1.51997468427307,49.3600006103516,"election","open","election","regulated","party/subordination",21,"non-autocracy","occasional","none","occasional","occasional",6.47804870650094,9.66367839831549,NA,NA,10,6,7,7,0.3485829,0,0,0.00355080343919001
352,1996,"not a recent entrant",0.991249589645181,0.228402075358861,0,0,"use of force",0,NA,0,0,1.568833303,1.51611650359952,48.6199989318848,"election","open","election","regulated","party/subordination",22,"non-autocracy","none","occasional","none","none",6.49360254247641,9.62378621579214,NA,NA,39,6,7,7,0.3485829,-0.740001678466797,0,-0.00385818067354982
352,1997,"not a recent entrant",1.06108412482618,0.239296219369971,0,0,"use of force",0,NA,0,0,1.569061566,1.52002377346285,48.6199989318848,"election","open","election","regulated","party/subordination",23,"non-autocracy","none","none","none","occasional",6.50787454916787,9.65410012354178,NA,NA,9,5,7,7,0.3485829,0,0,0.00390726986332979
352,1998,"not a recent entrant",1.28882348899782,0.238597218672357,0,0,"use of force",0,NA,0,0,1.561060679,1.52431233666695,48.6199989318848,"election","open","election","regulated","party/subordination",24,"non-autocracy","none","none","none","occasional",6.5204738413076,9.67162863248902,NA,NA,8,2,7,7,0.3485829,0,0,0.00428856320410009
352,1999,"not a recent entrant",1.39681052806282,0.241887953028973,0,0,"use of force",0,NA,0,0,1.566852236,1.5238241998843,48.6199989318848,"election","open","election","regulated","party/subordination",25,"non-autocracy","none","none","none","occasional",6.53146054817375,9.73660854345543,NA,NA,12,4,7,7,0.3485829,0,0,-0.000488136782649917
352,2000,"not a recent entrant",1.42035222666956,0.261600763962502,0,0,"use of force",0,NA,0,0,1.576485366,1.53168989643829,48.6199989318848,"election","open","election","regulated","party/subordination",26,"non-autocracy","none","none","none","occasional",6.54189542546633,9.90583629208662,NA,NA,6,2,7,7,0.3485829,0,0,0.00786569655398983
352,2001,"not a recent entrant",1.31561090598464,0.262710275133372,0,0,"use of force",0,NA,0,0,1.569883343,1.49594452655269,NA,"election","open","election","regulated","party/subordination",27,"non-autocracy","none","none","none","occasional",6.55293575554286,9.94026007901681,NA,NA,4,1,7,7,0.3485829,NA,0,-0.0357453698855998
352,2002,"not a recent entrant",1.31052634895689,0.269326476648374,0,0,"no militarized action",0,NA,0,0,1.569257065,1.49688986634161,NA,"election","open","election","regulated","party/subordination",28,"non-autocracy","none","none","none","occasional",6.56470143099537,9.89792812753089,NA,NA,5,3,7,7,0.3485829,NA,0,0.000945339788919863
352,2003,"not a recent entrant",1.31421870705653,0.261797079035586,0,0,"no dispute",0,NA,0,0,1.568434485,1.49838442845179,NA,"election","open","election","regulated","party/subordination",29,"non-autocracy","none","none","none","occasional",6.58008419831399,9.83051677967995,NA,NA,1,1,7,7,0.3485829,NA,0,0.00149456211018006
352,2004,"not a recent entrant",1.29901123884929,0.25276624577877,0,0,"no dispute",0,NA,0,0,2.005852995,1.98031669230685,NA,"election","open","election","regulated","party/subordination",30,"non-autocracy","none","none","none","occasional",6.60272356819524,9.85383764389231,NA,NA,1,3,7,7,0.3485829,NA,0,0.48193226385506
352,2005,"not a recent entrant",1.25791175399386,0.249398779676516,0,0,"no dispute",0,NA,0,0,1.563441516,1.49356844748655,NA,"election","open","election","regulated","party/subordination",31,"non-autocracy","none","none","none","occasional",6.63068338564237,9.94290440029991,NA,NA,0,0,NA,NA,0.3485829,NA,NA,-0.4867482448203
352,2006,"not a recent entrant",1.38671395794889,0.241721213337674,0,0,"no dispute",0,NA,0,0,2.005058975,1.98394873641707,NA,"election","open","election","regulated","party/subordination",32,"non-autocracy","none","none","none","occasional",6.64755866346522,9.95949352479252,NA,NA,0,0,NA,NA,0.3485829,NA,NA,0.49038028893052
352,2007,"not a recent entrant",1.5088747852621,0.249490864149033,0,0,"no dispute",0,NA,0,0,2.008099321,1.98670265576381,NA,"election","open","election","regulated","party/subordination",33,"non-autocracy","none","none","none","occasional",6.66606581038083,9.95623748551039,NA,NA,0,0,NA,NA,0.3485829,NA,NA,0.00275391934674007
352,2008,"not a recent entrant",1.64275877477487,0.255699059013946,0,0,"no dispute",0,NA,0,0,2.008602662,1.97721728050382,NA,"election","open","election","regulated","party/subordination",34,"non-autocracy","none","none","none","occasional",6.67582322163485,10.0685133123077,NA,NA,0,0,NA,NA,0.3485829,NA,NA,-0.00948537525999016
355,1981,"not a recent entrant",-0.72727102260824,0.207810385987272,0,0,"no dispute",0,NA,0,0,-1.053135895,-1.00248140732145,73.3300018310547,"selection","open","dual/transitional","restricted","intermediate 1",34,"party","occasional","none","frequent","frequent",9.09250796010081,8.68772721406544,0.167,0.0168237,0,0,-3,-3,0.2199495,0.550003051757812,0,0.0983090408224199
355,1982,"not a recent entrant",-0.680454050940017,0.205979147497687,0,0,"no dispute",0,NA,0,0,-1.054012129,-1.00059455400207,73.3300018310547,"selection","open","dual/transitional","restricted","intermediate 1",35,"party","none","none","occasional","frequent",9.09547706974675,8.7281848061209,0.167,0.0167827,0,0,-3,-3,0.2199495,0,0,0.0018868533193801
355,1983,"not a recent entrant",-0.598193161093558,0.206148083766494,0,0,"no dispute",0,NA,0,0,-1.142635852,-1.14168152209285,73.3300018310547,"selection","open","dual/transitional","restricted","intermediate 1",36,"party","none","none","occasional","frequent",9.09807496119242,8.78095033153574,0.167,0.0167479,0,0,-3,-3,0.2199495,0,0,-0.14108696809078
355,1984,"not a recent entrant",-0.678596046891061,0.205063713428667,0,0,"no dispute",0,NA,0,0,-1.138559742,-1.13994350227562,73.3300018310547,"selection","open","dual/transitional","restricted","intermediate 1",37,"party","none","occasional","frequent","frequent",9.09988244210487,8.79748502318572,0.167,0.0222848,0,0,-3,-3,0.2199495,0,0,0.0017380198172301
355,1985,"not a recent entrant",-0.810667863684378,0.200051557654924,0,0,"no dispute",0,NA,0,0,-1.332778213,-1.38649896161878,73.3300018310547,"selection","open","dual/transitional","restricted","intermediate 1",38,"party","none","frequent","frequent","frequent",9.10057237987038,8.85553653357004,0.167,0.0333884,0,0,-3,-3,0.2199495,0,0,-0.24655545934316
355,1986,"not a recent entrant",-0.756529730795028,0.198035242021873,0,0,"no militarized action",0,NA,0,0,-1.135685075,-1.13896296200487,74.1800003051758,"selection","open","dual/transitional","restricted","intermediate 1",39,"party","none","occasional","frequent","frequent",9.10015601807387,8.88329357600212,0.167,0.0333526,0,0,-3,-3,0.2199495,0.849998474121094,0,0.24753599961391
355,1987,"not a recent entrant",-0.692722662345763,0.200033196321681,0,0,"use of force",0,NA,0,0,-1.144206318,-1.14104436929009,74.1800003051758,"selection","open","dual/transitional","restricted","intermediate 1",40,"party","none","occasional","frequent","frequent",9.09865321861809,8.93749305178282,0.167,0.0333026,0,0,-3,-3,0.2199495,0,0,-0.00208140728521999
355,1988,"not a recent entrant",-0.577119704739345,0.210362343531761,0,0,"no dispute",0,NA,0,0,-1.141213076,-1.14560602056145,74.1800003051758,"selection","open","dual/transitional","restricted","intermediate 1",41,"party","none","none","frequent","occasional",9.09577764555356,9.02492844490324,0.167,0.0243946,0,0,-3,-3,0.2199495,0,0,-0.00456165127135999
355,1989,"not a recent entrant",-0.400441874363166,0.209258007001063,0,0,"no dispute",0,NA,0,0,-1.141078348,-1.14175811801781,74.1800003051758,"selection","open","dual/transitional","restricted","intermediate 1",42,"party","none","none","frequent","occasional",9.09117725945165,9.00262346573014,0.167,0.0278124,0,0,-3,-3,0.2199495,0,0,0.00384790254363998
355,1990,"not a recent entrant",-0.00734153521449589,0.212963572047099,0,0,"no dispute",0,NA,0,0,0.435646636,0.480906833435052,68.120002746582,"election","open","election","multiple identity","party/subordination",0,"party","none","occasional","frequent","frequent",9.08465469252376,8.93133256903274,0.167,0.0224613,6,17,7,7,0.2199495,-6.05999755859375,10,1.62266495145286
355,1991,"not a recent entrant",0.315726220421047,0.21770863213568,0,0,"no dispute",0,NA,0,0,0.829043123,1.01908822457432,61.689998626709,"election","open","election","multiple identity","party/subordination",1,"non-autocracy","none","occasional","occasional","occasional",9.07601209049149,9.0827694660192,0.167,0.0067955,1,6,7,7,0.2199495,-6.43000411987305,0,0.538181391139268
355,1992,"not a recent entrant",0.331422829865903,0.208624489101789,0,0,"no dispute",0,NA,0,0,0.833378154,1.0207164121006,61.689998626709,"election","open","election","multiple identity","party/subordination",2,"non-autocracy","none","none","occasional","occasional",9.06546256585704,9.09717503332739,0.05,0.0061606,2,2,7,7,0.2199495,0,0,0.00162818752628002
355,1993,"not a recent entrant",0.186045400931987,0.20765898432802,0,0,"no dispute",0,NA,0,0,0.898131894,1.11132294724539,61.689998626709,"election","open","election","multiple identity","party/subordination",3,"non-autocracy","none","occasional","frequent","frequent",9.05374387023017,8.82858495452447,0.05,0.0056492,2,8,7,7,0.2199495,0,0,0.09060653514479
355,1994,"not a recent entrant",0.0770323467029792,0.206786793610728,0,0,"no dispute",0,NA,0,0,0.821780354,0.991257549612447,61.6100006103516,"election","open","election","multiple identity","party/subordination",4,"non-autocracy","none","occasional","occasional","frequent",9.04191817004906,8.83086167328855,0.05,0.0062757,5,8,7,7,0.2199495,-0.0799980163574219,0,-0.120065397632943
355,1995,"not a recent entrant",-0.00868276351519246,0.20819223436824,0,0,"no dispute",0,NA,0,0,0.820995853,0.992372220583893,61.6100006103516,"election","open","election","multiple identity","party/subordination",5,"non-autocracy","none","occasional","none","frequent",9.03080931810486,8.83526866918781,0.05,0.0059607,7,16,7,7,0.2199495,0,0,0.00111467097144591
355,1996,"not a recent entrant",-0.0224220551294307,0.206509738669005,0,0,"no militarized action",0,NA,0,0,0.758835108,0.908024422918678,61.6100006103516,"election","open","election","multiple identity","party/subordination",6,"non-autocracy","none","occasional","occasional","frequent",9.02075368794081,8.73764351925778,0.05,0.004203,9,15,7,7,0.2199495,0,0,-0.0843477976652149
355,1997,"not a recent entrant",0.0795933524494212,0.206311616965877,0,0,"no dispute",0,NA,0,0,0.708451144,0.832974933584792,50.6599998474121,"election","open","election","multiple identity","party/subordination",7,"non-autocracy","none","occasional","none","frequent",9.01164672087325,8.66500094017832,0.05,0.0036303,10,17,7,7,0.2199495,-10.9500007629395,0,-0.075049489333886
355,1998,"not a recent entrant",0.197649817118667,0.209348807174724,0,0,"no dispute",0,NA,0,0,0.702896529,0.82296790115839,50.6599998474121,"election","open","election","multiple identity","party/subordination",8,"non-autocracy","none","occasional","occasional","frequent",9.0033506422932,8.77836751741845,0.05,0.0048836,5,5,7,7,0.2199495,0,0,-0.010007032426402
355,1999,"not a recent entrant",0.075025058572197,0.210308024459635,0,0,"no dispute",0,NA,0,0,0.669111957,0.791678812167731,50.6599998474121,"election","open","election","multiple identity","party/subordination",9,"non-autocracy","none","occasional","none","frequent",8.99554190339747,8.85514005452689,0.05,0.0048856,11,1,7,7,0.2199495,0,0,-0.0312890889906591
355,2000,"not a recent entrant",0.176973600423983,0.211539000039987,0,0,"no militarized action",0,NA,0,0,0.494550599,0.520622144149352,50.6599998474121,"election","open","election","multiple identity","party/subordination",10,"non-autocracy","none","occasional","occasional","frequent",8.98796652436406,8.95577452068656,0.05,0.0052945,1,3,7,7,0.2199495,0,0,-0.271056668018379
355,2001,"not a recent entrant",0.332800119473037,0.216282220458361,0,0,"no dispute",0,NA,0,0,0.88595482,0.906133480213279,NA,"election","open","election","multiple identity","party/subordination",11,"non-autocracy","none","occasional","none","frequent",8.98064540694,9.00525773597963,0.05,0.0037918,3,2,7,7,0.2199495,NA,0,0.385511336063927
355,2002,"not a recent entrant",0.61620069612673,0.226567847835246,0,0,"no dispute",0,NA,0,0,0.980618393,1.04012767355933,NA,"election","open","election","multiple identity","party/subordination",12,"non-autocracy","none","none","none","frequent",8.97368975963635,9.05776827885838,0.05,0,0,2,7,7,0.2199495,NA,0,0.133994193346051
355,2003,"not a recent entrant",0.687979031047873,0.223730390448442,0,0,"no dispute",0,NA,0,0,0.978874923,1.0432148253483,NA,"election","open","election","multiple identity","party/subordination",13,"non-autocracy","none","occasional","none","frequent",8.96700941934976,9.08156337357226,0.05,0,6,2,7,7,0.2199495,NA,0,0.00308715178897012
355,2004,"not a recent entrant",0.708858338460075,0.226696265898998,0,0,"no dispute",0,NA,0,0,0.974447396,1.04618318977907,NA,"election","open","election","multiple identity","party/subordination",14,"non-autocracy","none","occasional","none","frequent",8.96049087016634,9.12736628868293,0.05,0,28,2,7,7,0.2199495,NA,0,0.00296836443077009
355,2005,"not a recent entrant",0.714249980295532,0.22662828201246,0,0,"no dispute",0,NA,0,0,1.056436804,1.19028388146807,NA,"election","open","election","multiple identity","party/subordination",15,"non-autocracy","none","occasional","none","occasional",8.95404197289215,9.18221349404151,0.05,0,0,0,NA,NA,0.2199495,NA,NA,0.144100691689
355,2006,"not a recent entrant",0.782549544708135,0.227994482200629,0,0,"no dispute",0,NA,0,0,1.060980476,1.18754027091477,NA,"election","open","election","multiple identity","party/subordination",16,"non-autocracy","none","none","none","frequent",8.94761364182594,9.25972654897087,0.05,0,0,0,NA,NA,0.2199495,NA,NA,-0.00274361055330008
355,2007,"not a recent entrant",0.852775089927075,0.233198017329795,0,0,"no dispute",0,NA,0,0,1.057402327,1.192481699695,NA,"election","open","election","multiple identity","party/subordination",17,"non-autocracy","none","none","none","frequent",8.94118953070366,9.32272754276889,0.05,0,0,0,NA,NA,0.2199495,NA,NA,0.00494142878023007
355,2008,"not a recent entrant",0.983902068431703,0.237402439237698,0,0,"use of force",0,NA,0,0,0.965105642,1.04685820703426,NA,"election","open","election","multiple identity","party/subordination",18,"non-autocracy","none","none","occasional","occasional",8.93476076831203,9.42320649094536,0.05,0,0,0,NA,NA,0.2199495,NA,NA,-0.14562349266074
359,1991,"entry into system in last two years",-0.230643020940007,0.341108631534093,34,28,"no dispute",0,NA,0,0,0.077123768,0.0961962363789197,47.5800018310547,"dual/transitional","open","dual/transitional","multiple identity","intermediate 2",0,"non-autocracy",NA,NA,NA,NA,8.38371665442997,8.3235307694242,0.317,0,2,0,4,4,0.5515695,NA,NA,NA
359,1992,"entry into system in last two years",-0.252584081131241,0.238885173433596,0,0,"use of force",0,1,0,0,0.045139447,0.0645509762057634,47.5800018310547,"dual/transitional","open","dual/transitional","multiple identity","intermediate 2",1,"non-autocracy","occasional","occasional","occasional","occasional",8.3845551139526,7.79734057389341,0.317,0,22,0,4,4,0.5515695,0,0,-0.0316452601731563
359,1993,"entry into system in last two years",0.12283320525771,0.223574576852776,0,0,"no militarized action",0,NA,0,0,0.100797661,0.109951754428238,47.5800018310547,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",2,"non-autocracy","none","none","occasional","occasional",8.38351778842272,7.82096527024438,0.317,0,0,0,6,6,0.5515695,0,2,0.0454007782224746
359,1994,"not a recent entrant",0.450477203636845,0.217718850412784,0,0,"no dispute",0,NA,0,0,0.275495265,0.293109454712619,40.9700012207031,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",3,"non-autocracy","none","occasional","occasional","occasional",8.38047042606044,7.71985370146862,0.317,0,0,1,6,6,0.5515695,-6.61000061035156,0,0.183157700284381
359,1995,"not a recent entrant",0.772342892068897,0.223814892104919,0,0,"no dispute",0,NA,0,0,0.235464218,0.248609852990828,40.9700012207031,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",4,"non-autocracy","none","none","occasional","occasional",8.375341567176,7.77293796246754,0.317,0,1,5,6,6,0.5515695,0,0,-0.044499601721791
359,1996,"not a recent entrant",0.817558869237281,0.221584348833862,0,0,"no dispute",0,NA,0,0,0.350737504,0.376876458029811,40.1800003051758,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",5,"non-autocracy","none","none","none","occasional",8.36815475510881,7.75893559288356,0.317,0,3,0,6,6,0.5515695,-0.790000915527344,0,0.128266605038983
359,1997,"not a recent entrant",0.886913068950547,0.227236974623493,0,0,"no dispute",0,NA,0,0,0.351684117,0.376163679043689,40.1800003051758,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",6,"non-autocracy","none","none","occasional","occasional",8.358987300323,7.71439630978004,0.317,0,0,2,6,6,0.5515695,0,0,-0.000712778986121987
359,1998,"not a recent entrant",1.00777890351796,0.231281656476892,0,0,"no dispute",0,NA,0,0,0.429537788,0.458317103129099,41.4300003051758,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",7,"non-autocracy","none","none","occasional","none",8.34789604752103,7.62740806181935,0.317,0,0,0,6,6,0.5515695,1.25,0,0.08215342408541
359,1999,"not a recent entrant",0.769879524485747,0.224142747650039,0,0,"no dispute",0,NA,0,0,0.550328099,0.605329421252237,41.4300003051758,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",8,"non-autocracy","none","none","occasional","occasional",8.33497562921466,7.43491871095575,0.317,0,0,0,6,6,0.5515695,0,0,0.147012318123138
359,2000,"not a recent entrant",0.716947385610076,0.222238717757933,0,0,"no dispute",0,NA,0,0,0.412153612,0.430222141434648,41.4300003051758,"dual/transitional","open","dual/transitional","multiple identity","party/subordination",9,"non-autocracy","none","none","occasional","frequent",8.32038480540282,7.54248384021194,0.317,0,1,0,6,6,0.5515695,0,0,-0.175107279817589
359,2001,"not a recent entrant",0.75252606117447,0.22840636545107,0,0,"no dispute",0,NA,0,0,0.49137858,0.426498467285484,NA,"election","open","election","multiple identity","party/subordination",10,"non-autocracy","none","none","occasional","occasional",8.30404947468036,7.58559590972469,0.194,0,0,0,7,7,0.5515695,NA,1,-0.00372367414916397
359,2002,"not a recent entrant",0.707027348145807,0.228458436539961,0,0,"no dispute",0,NA,0,0,0.439538936,0.36813440653104,NA,"election","open","election","multiple identity","party/subordination",11,"non-autocracy","none","none","occasional","occasional",8.28622158063696,7.6946705418341,0.194,0,0,10,7,7,0.5515695,NA,0,-0.058364060754444
359,2003,"not a recent entrant",0.51432880417657,0.221030940448348,0,0,"display of force",0,NA,0,0,0.438280154,0.367579183861656,NA,"election","open","election","multiple identity","party/subordination",12,"non-autocracy","none","none","occasional","frequent",8.26781089536512,7.80673300188695,0.194,0,0,5,7,7,0.5515695,NA,0,-0.000555222669384015
359,2004,"not a recent entrant",0.38110112922473,0.217892179231809,0,0,"display of force",0,NA,0,0,0.441216629,0.366446069834968,NA,"election","open","election","multiple identity","party/subordination",13,"non-autocracy","none","none","occasional","frequent",8.25007424132467,7.86186574309395,0.194,0,0,0,7,7,0.5515695,NA,0,-0.00113311402668798
359,2005,"not a recent entrant",0.506396197526843,0.219025606759489,0,0,"no dispute",0,NA,0,0,0.563960514,0.553607493675771,NA,"election","open","election","multiple identity","party/subordination",14,"non-autocracy","none","none","occasional","frequent",8.23400235159664,7.991852735292,0.194,0,0,0,NA,NA,0.5515695,NA,NA,0.187161423840803
359,2006,"not a recent entrant",0.620642827785488,0.222011134924397,0,0,"no dispute",0,NA,0,0,0.56246161,0.55296481320028,NA,"election","open","election","multiple identity","party/subordination",15,"non-autocracy","none","none","occasional","frequent",8.22012318993373,8.06105144085689,0.194,0,0,0,NA,NA,0.5515695,NA,NA,-0.000642680475490987
359,2007,"not a recent entrant",0.647303572378822,0.223696426468179,0,0,"no dispute",0,NA,0,0,0.566051379,0.554615067809358,NA,"election","open","election","multiple identity","party/subordination",16,"non-autocracy","none","none","none","frequent",8.20836647156199,8.06353838882063,0.194,0,0,0,NA,NA,0.5515695,NA,NA,0.00165025460907797
359,2008,"not a recent entrant",0.506185376321405,0.225048283169012,0,0,"no dispute",0,NA,0,0,0.51421686,0.4866441093808,NA,"election","open","election","multiple identity","party/subordination",17,"non-autocracy","none","none","occasional","frequent",8.19838089602121,8.12464529574096,0.194,0,0,0,NA,NA,0.5515695,NA,NA,-0.067970958428558
