ccode,year,newstate,latent_mean,terror_killed,terror_events,max_hostlevel,cwar_onset,cconflict_onset,cwar_count,cconflict_count,uds_xpolity,pop,rgdppc,exclpop,oilpc,xpolity,xpolity_nas,osv_deaths,nsv_deaths,violent_protest,nonviolent_protest,durable,ethfrac
310,1994,not a recent entrant,1.50870993386412,0,2,display of force,0,0,0,0,1.4204929486484,9.24401013012315,9.36078332954568,0.05,0.2395908,7,7,0,0,4,9,0,0.0981686
310,1995,not a recent entrant,1.42971362865294,0,0,display of force,0,0,0,0,1.42041049677435,9.2429430805202,9.37354536607781,0.05,0.2218526,7,7,0,0,3,10,0,0.0981686
310,1996,not a recent entrant,1.4646462290683,0,13,display of force,0,0,0,0,1.41944293284497,9.24125650505449,9.35332840925446,0.05,0.2055522,7,7,0,0,7,6,0,0.0981686
310,1997,not a recent entrant,1.46606748079546,3,17,no dispute,0,0,0,0,1.42431603002604,9.23905804386773,9.35191458424128,0.05,0.2442778,7,7,0,0,2,8,0,0.0981686
310,1998,not a recent entrant,1.27493292334164,0,2,no dispute,0,0,0,0,1.10923534240621,9.23649338108289,9.36808487200294,0.05,0.2087204,7,7,0,0,2,3,0,0.0981686
310,1999,not a recent entrant,1.1823738250592,0,0,display of force,0,0,0,0,1.10004047824261,9.23380491372298,9.39587675567208,0.05,0.1936758,7,7,0,0,7,8,0,0.0981686
310,2000,not a recent entrant,1.169568259341,0,0,threat to use force,0,0,0,0,1.15277553386308,9.23117677846396,9.48116337560964,0.05,0.2054587,7,7,0,0,1,0,0,0.0981686
310,2001,not a recent entrant,1.14754983985356,1,1,no dispute,0,0,0,0,1.03759289384357,9.22863794567857,9.55720272957454,0.05,0.2019019,7,7,0,0,2,3,0,0.0981686
310,2002,not a recent entrant,1.16868472402998,0,0,no dispute,0,0,0,0,1.17823972606402,9.22614186815741,9.61428232066577,0.05,0,7,7,0,0,1,2,0,0.0981686
310,2003,not a recent entrant,1.18697562162927,0,0,no dispute,0,0,0,0,1.17803229269949,9.22370171040603,9.62019914711105,0.05,0,7,7,0,0,3,0,0,0.0981686
310,2004,not a recent entrant,1.17586670073024,0,0,no dispute,0,0,0,0,1.50292537911639,9.22131888693815,9.62320933709994,0.05,0,7,7,0,0,5,4,0,0.0981686
310,2005,not a recent entrant,1.29791225013344,0,0,no dispute,0,0,0,0,1.50368935695792,9.21899679678692,9.68015210781155,0.05,0,7,7,0,0,0,1,0,0.0981686
310,2006,not a recent entrant,1.37070383044517,0,0,no dispute,0,0,0,0,1.31553373141803,9.21674680687924,9.66688951924622,0.05,0,7,7,0,0,78,95,0,0.0981686
310,2007,not a recent entrant,1.42666099555621,0,0,no dispute,0,0,0,0,1.31101441015799,9.21458833658505,9.65025779117532,0.05,0,7,7,0,0,19,19,0,0.0981686
310,2008,not a recent entrant,1.58400549429272,0,2,no dispute,0,0,0,0,1.30958578014272,9.21252697960631,9.67267718616089,0.05,0,7,7,0,0,20,9,0,0.0981686
315,1990,not a recent entrant,1.10205280130035,0,1,no dispute,0,0,0,0,0.680051681988363,9.65899267531088,8.80157632835905,0.067,0.0092031,7,7,0,0,0,0,1,0.4899217
315,1991,not a recent entrant,1.42573035559851,1,1,no dispute,0,0,0,0,1.26788560249075,9.65393585544561,9.23936310822993,0.067,0.0106561,7,7,0,0,0,0,0,0.4899217
315,1992,not a recent entrant,1.56055713184525,0,3,no dispute,0,0,0,0,1.26745028800228,9.6633885668225,9.21417999119487,0.067,0.008871,7,7,0,0,0,0,0,0.4899217
316,1993,entry into system in last two years,1.43781979164541,0,0,no dispute,0,0,0,0,1.42289946264134,9.24183128706752,9.67437308573214,0.057,0.01046,7,7,0,0,1,1,1,0.322181
316,1994,entry into system in last two years,1.38421054946389,0,1,no dispute,0,0,0,0,1.42090668467147,9.24208707028876,9.71773431425297,0.057,0.0122383,7,7,0,0,6,5,0,0.322181
316,1995,entry into system in last two years,1.32508163954602,1,3,no dispute,0,0,0,0,1.41882510968845,9.24177508350207,9.77823210532221,0.057,0.0145108,7,7,0,0,6,3,0,0.322181
316,1996,not a recent entrant,1.57651652641995,2,3,no dispute,0,0,0,0,1.41990874629774,9.24087151687333,9.81923219242245,0.057,0.0205648,7,7,0,0,4,0,0,0.322181
316,1997,not a recent entrant,1.68175322021396,1,4,no dispute,0,0,0,0,1.42163889052613,9.23950880677213,9.76900828224605,0.057,0.0167207,7,7,0,0,2,2,0,0.322181
316,1998,not a recent entrant,1.61522866244661,0,0,no dispute,0,0,0,0,1.42145259124991,9.23783004475376,9.72819026767908,0.057,0.0184368,7,7,0,0,2,7,0,0.322181
316,1999,not a recent entrant,1.60172580102266,0,0,display of force,0,0,0,0,1.42096036630608,9.23604028195021,9.72340887859889,0.057,0.0188357,7,7,0,0,2,8,0,0.322181
316,2000,not a recent entrant,1.59763462291478,0,0,threat to use force,0,0,0,0,1.43586647003962,9.23433908533757,9.77381442152428,0.057,0.0295699,7,7,0,0,9,15,0,0.322181
316,2001,not a recent entrant,1.61196829969391,0,1,no dispute,0,0,0,0,1.38437070883433,9.23265943822545,9.82646880973529,0.057,0.0360946,7,7,0,0,5,1,0,0.322181
316,2002,not a recent entrant,1.76664327922705,0,0,no dispute,0,0,0,0,1.18072582732269,9.23107393836309,9.81970042660357,0.057,0,7,7,0,0,2,8,0,0.322181
316,2003,not a recent entrant,1.65846351653977,0,1,no dispute,0,0,0,0,1.17920638060856,9.23007731084041,9.84423317900058,0.057,0,7,7,0,0,3,0,0,0.322181
316,2004,not a recent entrant,1.46846638717607,0,0,no dispute,0,0,0,0,1.50394230482012,9.230306711361,9.8771153427117,0.057,0,7,7,0,0,5,1,0,0.322181
316,2005,not a recent entrant,1.5521651735466,0,0,no dispute,0,0,0,0,1.50601058899437,9.2321644841062,9.91754281296237,0.057,0,7,7,0,0,1,13,0,0.322181
316,2006,not a recent entrant,1.80939897539096,0,0,no dispute,0,0,0,0,1.50739910326742,9.23589115282019,9.92956554650582,0.057,0,7,7,0,0,1,6,0,0.322181
316,2007,not a recent entrant,2.03089397631313,0,0,no dispute,0,0,0,0,1.50595003637699,9.24121190444326,9.98084712535906,0.057,0,7,7,0,0,0,14,0,0.322181
316,2008,not a recent entrant,2.26168503452195,0,2,no dispute,0,0,0,0,1.50449950237301,9.24738178911107,9.96647643610537,0.057,0,7,7,0,0,7,10,0,0.322181
317,1993,entry into system in last two years,1.44304622700076,0,0,no dispute,0,0,0,0,0.45623029939737,8.58214162852678,9.28935393487724,0.194,0.0118762,6,6,0,0,0,3,1,0.2539
317,1994,entry into system in last two years,1.58274774321619,0,1,no dispute,0,0,0,0,0.599294805353618,8.58555626462188,9.31184405962545,0.194,0.0117345,6,6,0,0,1,4,0,0.2539
317,1995,entry into system in last two years,1.45560018775097,3,3,no dispute,0,0,0,0,0.599321546868088,8.5883764622261,9.34924542558788,0.194,0.0130379,6,6,0,0,7,2,0,0.2539
317,1996,not a recent entrant,1.40110350437396,1,5,no dispute,0,0,0,0,0.553330924971226,8.59059419944399,9.41006461969794,0.194,0.0148693,6,6,0,0,6,5,0,0.2539
317,1997,not a recent entrant,1.50192974921709,2,4,no dispute,0,0,0,0,0.555136826905562,8.59228211085524,9.40717198029196,0.194,0.013875,6,6,0,0,0,6,0,0.2539
317,1998,not a recent entrant,1.53365224730059,1,2,no dispute,0,0,0,0,0.80434737815483,8.593515139487,9.3956582685904,0.093,0.0110836,7,7,0,0,3,8,0,0.2539
317,1999,not a recent entrant,1.35817243443773,0,1,no dispute,0,0,0,0,1.22931838629109,8.59440420130757,9.34710129405201,0.093,0.0083976,7,7,0,0,0,4,0,0.2539
317,2000,not a recent entrant,1.39140942313809,0,1,no militarized action,0,0,0,0,1.43858614431927,8.59505197760681,9.41005806802407,0.093,0.0092407,7,7,0,0,2,4,0,0.2539
317,2001,not a recent entrant,1.50569491151631,0,0,no dispute,0,0,0,0,1.18060018413303,8.5954589366113,9.4777503469479,0.093,0.0092576,7,7,0,0,1,3,0,0.2539
317,2002,not a recent entrant,1.55181994199167,0,0,no dispute,0,0,0,0,1.17790855309214,8.59566420308397,9.50244788769287,0.093,0,7,7,0,0,4,4,0,0.2539
317,2003,not a recent entrant,1.72376363909081,0,0,no dispute,0,0,0,0,1.38417382908583,8.59585278918795,9.48623271792337,0.093,0,7,7,0,0,0,4,0,0.2539
317,2004,not a recent entrant,1.70260050542701,0,0,no dispute,0,0,0,0,1.31368010384105,8.59625203063451,9.51966675713293,0.093,0,7,7,0,0,6,2,0,0.2539
317,2005,not a recent entrant,1.87682091321215,0,0,no dispute,0,0,0,0,1.30965647417703,8.59702049127579,9.63006400905969,0.093,0,7,7,0,0,0,11,0,0.2539
317,2006,not a recent entrant,1.66387226213013,0,0,no dispute,0,0,0,0,1.17510884164943,8.59824216186829,9.67747363566136,0.194,0,7,7,0,0,0,3,0,0.2539
317,2007,not a recent entrant,1.63787277597074,0,0,no dispute,0,0,0,0,1.17474663156567,8.59987303417499,9.74014239945669,0.194,0,7,7,0,0,0,4,0,0.2539
317,2008,not a recent entrant,1.70542561142514,0,0,no dispute,0,0,0,0,1.17653124080285,8.6017732818893,9.82462127759416,0.194,0,7,7,0,0,0,4,0,0.2539
325,1990,not a recent entrant,1.07420392085056,0,6,war,0,0,0,0,1.99486740466817,10.9478606329228,9.98112059005432,0.0055,0.0973097,7,7,0,0,11,18,0,0.0381711
325,1991,not a recent entrant,1.03922465456797,0,31,war,0,0,0,0,1.99974504782052,10.9482780898038,10.0069214634824,0.0055,0.0904628,7,7,0,0,18,16,0,0.0381711
325,1992,not a recent entrant,0.944754555390218,17,37,use of force,0,0,0,0,1.41947862422642,10.9489653792232,10.0246103383466,0.0055,0.0898481,7,7,0,0,43,24,0,0.0381711
325,1993,not a recent entrant,0.805764589601117,0,0,use of force,0,0,0,0,1.26770143913471,10.9497098052646,10.0179798463024,0.0055,0.0905313,7,7,0,0,57,33,0,0.0381711
325,1994,not a recent entrant,0.710027228641099,2,18,use of force,0,0,0,0,1.42287198490422,10.9501958340538,10.0510170750856,0.0055,0.094295,7,7,0,0,31,26,0,0.0381711
325,1995,not a recent entrant,0.789095441215003,0,1,use of force,0,0,0,0,1.42549720758255,10.9502456878103,10.0945553326984,0.0055,0.100429,7,7,0,0,19,26,0,0.0381711
325,1996,not a recent entrant,1.00588126990199,0,8,use of force,0,0,0,0,1.42015970967737,10.9497242069122,10.1167985220645,0.0055,0.1039959,7,7,0,0,29,28,0,0.0381711
325,1997,not a recent entrant,1.24281893668274,0,8,no dispute,0,0,0,0,1.42414399496819,10.9488449750693,10.1476334034088,0.0055,0.1123766,7,7,0,0,24,26,0,0.0381711
325,1998,not a recent entrant,1.3238744093952,0,6,use of force,0,0,0,0,1.42067646666479,10.9481982358485,10.1976336878449,0.0055,0.1073429,7,7,0,0,22,24,0,0.0381711
325,1999,not a recent entrant,1.17341285665136,1,7,use of force,0,0,0,0,1.42072917940095,10.9485879471927,10.2257706694615,0.0055,0.0944432,7,7,0,0,9,13,0,0.0381711
325,2000,not a recent entrant,1.23623515763778,0,8,display of force,0,0,0,0,1.43723627238604,10.9505666934928,10.2658388057061,0.0055,0.0908219,7,7,0,0,23,13,0,0.0381711
325,2001,not a recent entrant,1.20139105315535,0,11,no dispute,0,0,0,0,1.38962475230515,10.9542955409113,10.2853803369626,0.0055,0.0817859,7,7,0,0,36,23,0,0.0381711
325,2002,not a recent entrant,1.28505846414859,1,7,no dispute,0,0,0,0,1.97634020439114,10.9595205744184,10.245045051551,0.0055,0.0903138,7,7,0,0,14,18,0,0.0381711
325,2003,not a recent entrant,1.38962189320295,0,15,no dispute,0,0,0,0,1.98093135852858,10.9658564115406,10.2333321605813,0.0055,0.0919109,7,7,0,0,38,21,0,0.0381711
325,2004,not a recent entrant,1.4241454479777,1,3,no dispute,0,0,0,0,1.50618947724931,10.9727359099741,10.2359940789702,0.0055,0.0894594,7,7,0,0,29,33,0,0.0381711
325,2005,not a recent entrant,1.42262902017193,1,6,no dispute,0,0,0,0,1.50398558053579,10.9797044255354,10.255245929945,0.0055,0.0990448,7,7,0,0,6,8,0,0.0381711
325,2006,not a recent entrant,1.54122577266822,0,4,no dispute,0,0,0,0,1.98249635742911,10.9866832810373,10.2758070300848,0.0055,0.0935129,7,7,0,0,16,10,0,0.0381711
325,2007,not a recent entrant,1.33937797776073,0,0,no dispute,0,0,0,0,1.50775377950398,10.9936515883336,10.3088449881812,0.0055,0.1020997,7,7,0,0,8,8,0,0.0381711
325,2008,not a recent entrant,1.22998920756792,0,2,no dispute,0,0,0,0,1.17895672171532,11.0002895369251,10.3286928676917,0.0055,0.0896888,7,7,0,0,13,25,0,0.0381711
338,1990,not a recent entrant,2.18993078900421,0,0,no dispute,0,0,0,0,1.50405654601084,5.90677773894079,9.38270670623834,,,,,0,0,0,0,,
338,1991,not a recent entrant,2.25338720967342,0,0,no dispute,0,0,0,0,1.5053083184021,5.91741426559782,9.4090248234338,,,,,0,0,0,0,,
338,1992,not a recent entrant,2.31690226857737,1,1,no dispute,0,0,0,0,1.50486130267981,5.92833836148824,9.39229269394468,,,,,0,0,0,0,,
338,1993,not a recent entrant,2.37456445731926,0,0,no dispute,0,0,0,0,1.50231868403227,5.93903903305421,9.42540013735791,,,,,0,0,0,0,,
338,1994,not a recent entrant,2.42816395945939,0,0,no dispute,0,0,0,0,1.50696321872632,5.94884406127134,9.47210060790131,,,,,0,0,0,0,,
338,1995,not a recent entrant,2.47673386901814,1,2,no dispute,0,0,0,0,1.5085400642067,5.95733883237861,9.47339132369693,,,,,0,0,3,2,,
338,1996,not a recent entrant,2.51944387042434,0,0,no dispute,0,0,0,0,1.50352194141363,5.96429887903521,9.42732097125498,,,,,0,0,0,0,,
338,1997,not a recent entrant,2.55927195540193,0,1,no dispute,0,0,0,0,1.50628967592322,5.96998551543086,9.57486195040122,,,,,0,0,0,1,,
338,1998,not a recent entrant,2.59481389472338,0,0,no dispute,0,0,0,0,1.50532339861838,5.97490316130876,9.64369298357124,,,,,0,0,0,2,,
338,1999,not a recent entrant,2.62511570379389,0,0,no dispute,0,0,0,0,1.5069436640297,5.97974615415378,9.72791914183481,,,,,0,0,1,1,,
338,2000,not a recent entrant,2.65015335631461,0,0,no dispute,0,0,0,0,1.52415432390176,5.98499365597767,9.94951724343604,,,,,0,0,0,2,,
338,2001,not a recent entrant,2.67310425202183,0,0,no dispute,0,0,0,0,1.50055698893773,5.99083935171406,9.82953041516011,,,,,0,0,1,0,,
338,2002,not a recent entrant,2.64376301710924,0,0,no dispute,0,0,0,0,1.50980215455004,5.99704892540188,9.85958007363424,,,,,0,0,0,0,,
338,2003,not a recent entrant,2.59011757810837,0,0,no dispute,0,0,0,0,1.5051605982464,6.00336841411081,9.81970531987985,,,,,0,0,1,1,,
338,2004,not a recent entrant,2.41612181050104,0,0,no dispute,0,0,0,0,1.50813253561302,6.00925534811653,9.78535020411839,,,,,0,0,0,1,,
338,2005,not a recent entrant,2.31291008100458,0,0,no dispute,0,0,0,0,1.50286916110068,6.01444838349836,9.84479219349488,,,,,0,0,0,0,,
338,2006,not a recent entrant,2.26165122476488,0,0,no dispute,0,0,0,0,1.50298354209467,6.01878784275687,9.82844067821322,,,,,0,0,0,0,,
338,2007,not a recent entrant,2.25241353128514,0,0,no dispute,0,0,0,0,1.50563629428404,6.02250283689217,9.83362984289873,,,,,0,0,0,0,,
338,2008,not a recent entrant,2.21841343083407,0,0,no dispute,0,0,0,0,1.97758629372906,6.02574519358482,9.87230643505255,,,,,0,0,0,0,,
339,1990,not a recent entrant,-0.426353430817273,0,1,no dispute,0,0,0,0,-0.798026491458617,8.09848477655621,8.41000879126962,0.04,0.4580331,1,1,0,0,14,1,1,0.087878
339,1991,not a recent entrant,-0.0675617960516841,0,1,no dispute,0,0,0,0,0.261651886548387,8.09915638968368,7.91457386445511,0.04,0.2882644,1,1,0,0,9,9,1,0.087878
339,1992,not a recent entrant,0.294146174772416,1,3,display of force,0,0,0,0,0.341571943764428,8.09162128975803,7.76596764457807,0.04,0.1620314,5,5,0,0,7,3,1,0.087878
339,1993,not a recent entrant,0.385562901896951,0,0,use of force,0,0,0,0,0.382848007606991,8.07865722099719,7.96888028457191,0.04,0.1778258,5,5,0,0,7,1,0,0.087878
339,1994,not a recent entrant,0.323832762322455,1,2,use of force,0,0,0,0,0.38971505731525,8.06446035963776,8.16471229728497,0.04,0.1809767,5,5,0,0,3,8,0,0.087878
339,1995,not a recent entrant,0.093047488185316,0,0,no militarized action,0,0,0,0,0.342344817144537,8.05232833602645,8.26463370265482,0.04,0.1564538,5,5,0,0,1,4,0,0.087878
339,1996,not a recent entrant,-0.0696055842504811,7,6,no dispute,0,0,0,0,0.303657744048288,8.04321366877091,8.42295503678753,0.04,0.1477962,0,0,0,0,5,7,1,0.087878
339,1997,not a recent entrant,-0.240134205393154,26,41,use of force,0,0,0,0,0.236388833860169,8.03654106765779,8.32428297207878,0.04,0.1428536,4,4,0,0,93,27,1,0.087878
339,1998,not a recent entrant,-0.000649884197147635,0,7,use of force,0,0,0,0,0.199995766865841,8.03237313907103,8.32216808513864,0.04,0.0975406,4,4,0,0,24,7,0,0.087878
339,1999,not a recent entrant,0.0269977730545957,6,3,use of force,0,0,0,0,0.225607035161284,8.03032169624631,8.46076251271283,0.04,0.0887718,4,4,0,0,21,6,0,0.087878
339,2000,not a recent entrant,0.120566300138218,0,2,display of force,0,0,0,0,0.335721954742537,8.03003852031242,8.49047337543686,0.04,0.0904759,4,4,0,0,6,1,0,0.087878
339,2001,not a recent entrant,0.267230746632589,0,1,display of force,0,0,0,0,0.524810900273378,8.0318338646095,8.51677510402988,0.04,0.0954921,4,4,0,0,9,1,0,0.087878
339,2002,not a recent entrant,0.289074665062309,0,0,no militarized action,0,0,0,0,0.602604773327439,8.03585516994613,8.50742362422433,0.04,0,5,5,0,0,5,1,0,0.087878
339,2003,not a recent entrant,0.511800214000043,0,1,no dispute,0,0,0,0,0.602195320662699,8.0413163485677,8.53749373394774,0.04,0,5,5,0,0,2,0,0,0.087878
339,2004,not a recent entrant,0.615457276323369,0,0,no dispute,0,0,0,0,0.601781654336296,8.04714476116695,8.57196732066292,0.04,0,5,5,0,0,1,1,0,0.087878
339,2005,not a recent entrant,0.745791072002543,0,0,no dispute,0,0,0,0,0.691614574727023,8.05255116306584,8.61850170880594,0.04,0,7,7,0,0,0,1,0,0.087878
339,2006,not a recent entrant,0.886621732447739,0,0,no dispute,0,0,0,0,0.69061046690418,8.05725394592533,8.67967762031887,0.04,0,7,7,0,0,0,8,0,0.087878
339,2007,not a recent entrant,1.03059586205132,0,0,no dispute,0,0,0,0,0.697232068511461,8.06138276050607,8.72494692465416,0.04,0,7,7,0,0,0,6,0,0.087878
339,2008,not a recent entrant,1.20575499667312,0,0,no dispute,0,0,0,0,0.691763225883694,8.06507663046426,8.84491727427974,0.04,0,7,7,0,0,0,3,0,0.087878
341,2006,not a recent entrant,1.16824432463512,0,0,no dispute,0,0,0,0,0.174946916849841,6.44105817714456,9.31791503460049,0.0542,0,,,0,0,0,1,,
341,2007,not a recent entrant,1.25648283169597,0,1,no dispute,0,0,0,0,0.17563447217635,6.44247647017212,9.48102683377175,0.0542,0,,,0,0,0,0,,
341,2008,not a recent entrant,1.34950690275865,0,0,no dispute,0,0,0,0,0.249371864811212,6.4444173842835,9.57337177078265,0.0542,0,6,6,0,0,3,4,1,
343,1991,entry into system in last two years,,0,0,no dispute,0,0,0,0,0.532005175434271,7.56152213365137,8.4993998242044,,,4,4,0,0,0,0,1,0.5095635
343,1992,entry into system in last two years,0.782956053270648,0,0,no dispute,0,0,0,0,0.434632170397343,7.56748010337872,8.41321616274324,,,4,4,0,0,2,3,0,0.5095635
343,1993,entry into system in last two years,0.948856286204057,0,0,use of force,0,0,0,0,0.478246031047564,7.57267786684701,8.41506079310984,0.06,0,4,4,0,0,2,2,0,0.5095635
343,1994,not a recent entrant,1.03902761972115,0,1,threat to use force,0,0,0,0,0.494794966514924,7.57756730019502,8.43147624901183,0.06,0,4,4,0,0,0,0,0,0.5095635
343,1995,not a recent entrant,1.07201005599082,1,1,no dispute,0,0,0,0,0.493039276968263,7.58247368807365,8.44481172798822,0.06,0,4,4,0,0,4,0,0,0.5095635
343,1996,not a recent entrant,0.934899067924877,0,0,no dispute,0,0,0,0,0.491903108849272,7.58745241181768,8.44953086293565,0.06,0,4,4,0,0,0,1,0,0.5095635
343,1997,not a recent entrant,0.70047017307118,0,2,use of force,0,0,0,0,0.492896682252442,7.59236108564273,8.46121525700678,0.06,0,4,4,0,0,3,1,0,0.5095635
343,1998,not a recent entrant,0.667045840663473,0,5,display of force,0,0,0,0,0.542512470313144,7.59709522119913,8.49519295113657,0.06,0,4,4,0,0,1,1,0,0.5095635
343,1999,not a recent entrant,0.669471776071255,0,3,display of force,0,0,0,0,0.540907575267945,7.60149228556051,8.57979045453113,0.06,0,4,4,0,0,7,15,0,0.5095635
343,2000,not a recent entrant,0.499670917976416,3,3,no dispute,0,0,0,0,0.255884085897172,7.60543716221868,8.69438159609844,0.06,0,4,4,0,0,3,2,0,0.5095635
343,2001,not a recent entrant,-0.0385008919274501,35,67,no dispute,0,1,0,1,0.454174321296713,7.60890535081068,8.63977182092021,0.06,0,4,4,0,0,117,8,0,0.5095635
343,2002,not a recent entrant,0.100879633235323,3,8,use of force,0,0,0,0,0.602420874886942,7.61196603189806,8.6748001770454,0.06,0,7,7,0,0,14,1,1,0.5095635
343,2003,not a recent entrant,0.460890877739189,0,5,no dispute,0,0,0,0,0.598693366575847,7.61471660337545,8.66526658474745,0.06,0,7,7,0,0,1,0,0,0.5095635
343,2004,not a recent entrant,0.763709265797938,0,0,no dispute,0,0,0,0,0.60329567360605,7.61728748879141,8.74161592422883,0.06,0,7,7,0,0,6,0,0,0.5095635
343,2005,not a recent entrant,0.875171040289594,0,0,no dispute,0,0,0,0,0.605719347509313,7.61977818681089,8.85355113579205,0.06,0,7,7,0,0,0,2,0,0.5095635
343,2006,not a recent entrant,0.977020234585007,0,3,no dispute,0,0,0,0,0.602199639606732,7.62221864671076,8.90227190186746,0.06,0,7,7,0,0,0,0,0,0.5095635
343,2007,not a recent entrant,1.0307424297044,0,1,no dispute,0,0,0,0,0.600081658246876,7.62457992289644,8.95479242355295,0.06,0,7,7,0,0,0,0,0,0.5095635
343,2008,not a recent entrant,1.18894627473465,2,9,no dispute,0,0,0,0,0.509805412236954,7.62682358549348,9.02477676541375,0.06,0,7,7,0,0,2,6,0,0.5095635
344,1992,entry into system in last two years,-1.19412229643339,2,4,use of force,0,1,0,1,0.257763279032522,8.43123653074502,9.08058469948364,0.1388,0.4554509,-3,-3,0,0,52,6,0,0.334221
344,1993,entry into system in last two years,-1.13501647683816,0,0,use of force,0,0,0,1,0.258280043234575,8.44008966012887,9.00820337980402,0.1388,0.456697,-3,-3,0,0,90,15,0,0.334221
344,1994,entry into system in last two years,-0.916208997488509,3,4,use of force,0,0,0,0,0.260164287242942,8.44647239936259,9.05583046096646,0.0618,0.4979469,-3,-3,0,0,30,8,0,0.334221
344,1995,not a recent entrant,-0.968126280829271,1,1,no militarized action,0,1,0,1,0.259367960213303,8.44870019497094,9.12714570208468,0.0618,0.4301029,-3,-3,0,0,86,13,0,0.334221
344,1996,not a recent entrant,-0.312799737181884,0,3,use of force,0,0,0,0,0.259922603974948,8.44606446919458,9.18008114449414,0.0618,0.3917202,-3,-3,0,0,8,13,0,0.334221
344,1997,not a recent entrant,0.022081316784172,2,8,display of force,0,0,0,0,0.21160331094234,8.43931597071575,9.30087644658123,0.0618,0.4034463,-3,-3,0,0,16,7,0,0.334221
344,1998,not a recent entrant,0.167207267099953,0,0,no dispute,0,0,0,0,0.212650031672588,8.43005235150119,9.32497088810504,0.0618,0.4244547,-3,-3,0,0,6,12,0,0.334221
344,1999,not a recent entrant,0.503981136077544,0,0,no dispute,0,0,0,0,0.022762574544782,8.42069110156927,9.34396263547182,0.0618,0.3575867,-88,,0,0,4,9,1,0.334221
344,2000,not a recent entrant,0.967226048476282,3,2,display of force,0,0,0,0,0.684466125598119,8.41306081018139,9.41243187579376,0.0618,0.3380988,6,6,0,0,2,6,1,0.334221
344,2001,not a recent entrant,1.06907611913587,0,3,no dispute,0,0,0,0,0.890209576948423,8.40773986718778,9.43383586135293,0.0618,0.3252726,6,6,0,0,5,3,0,0.334221
344,2002,not a recent entrant,1.23658561915035,0,0,display of force,0,0,0,0,0.895903637224167,8.40425067153777,9.46329977986928,0.0618,0,6,6,0,0,2,2,0,0.334221
344,2003,not a recent entrant,1.34406508252761,0,0,no dispute,0,0,0,0,0.896785058429261,8.40213917858732,9.49276439508298,0.0618,0,6,6,0,0,0,3,0,0.334221
344,2004,not a recent entrant,1.44128725084023,0,0,no dispute,0,0,0,0,0.897206383499827,8.40055150417388,9.52771424753324,0.0618,0,6,6,0,0,1,1,0,0.334221
344,2005,not a recent entrant,1.58446299319308,0,1,no militarized action,0,0,0,0,0.795440506943711,8.39885775321366,9.57872439629075,0.0618,0,7,7,0,0,1,1,0,0.334221
344,2006,not a recent entrant,1.85296309576442,0,0,no dispute,0,0,0,0,0.794229141021354,8.39701002775562,9.61673238370976,0.0618,0,7,7,0,0,0,1,0,0.334221
344,2007,not a recent entrant,2.29045349483801,0,0,no dispute,0,0,0,0,0.896074290958896,8.39525152061099,9.68821171939744,0.0618,0,7,7,0,0,0,1,0,0.334221
344,2008,not a recent entrant,2.47650472182977,0,2,no dispute,0,0,0,0,0.894063691245989,8.3935306553217,9.73210949660503,0.0168,0,7,7,0,0,5,2,0,0.334221
340,2006,not a recent entrant,,0,0,no dispute,0,0,0,0,,8.91036302143025,9.11010558618034,,,,,0,0,0,0,,
340,2007,not a recent entrant,,0,0,no dispute,0,0,0,0,,8.90640831411625,9.17868044391495,,,,,0,0,0,0,,
340,2008,not a recent entrant,,0,0,no dispute,0,0,0,0,,8.90245559220688,9.23694043252317,,,,,0,0,0,0,,
345,1990,not a recent entrant,-0.896816843167374,0,5,no dispute,0,0,0,0,-0.487188136934481,8.97435724495777,8.80863219774572,0.11,0.2329376,-3,-3,0,0,22,15,0,0.699818
345,1991,not a recent entrant,-1.33164584784545,6,11,display of force,1,0,2,0,-0.321777301101789,8.93532967744415,8.72321988153344,0.11,0.2137694,-3,-3,0,0,181,31,0,0.699818
345,1992,not a recent entrant,-1.36162021699966,3,12,use of force,0,0,0,0,-0.275520307515611,8.93643759416109,8.38890062358277,0.24,0.125262,,,0,0,77,25,,0.699818
345,1993,not a recent entrant,-1.37026124994831,0,0,use of force,0,0,0,0,-0.189262176624253,8.93778727721679,8.00028913132978,0.254,0.1249803,,,0,0,7,8,,0.699818
345,1994,not a recent entrant,-1.34514119168963,0,1,use of force,0,0,0,0,-0.189420532599437,8.93888722849931,8.03692910323259,0.254,0.1294366,,,0,0,4,7,,0.699818
345,1995,not a recent entrant,-1.33297887920527,2,3,use of force,0,0,0,0,-0.19165700755006,8.93961505108961,8.10795798541172,0.254,0.1200987,,,0,0,8,1,,0.699818
345,1996,not a recent entrant,-1.16438270288463,9,16,use of force,0,0,0,0,-0.287965902032052,8.93881900896357,8.72586452353298,0.254,0.1198458,,,0,0,3,3,,0.699818
345,1997,not a recent entrant,-1.43190398212801,9,38,display of force,0,0,0,0,-0.49683542605865,8.93571140255668,8.83068627520754,0.254,0.1072728,,,0,0,5,2,,0.699818
345,1998,not a recent entrant,-1.85024241637514,57,46,use of force,1,0,1,0,-0.496684037093318,8.93165107635945,8.85171924974616,0.254,0.097874,,,0,0,14,11,,0.699818
345,1999,not a recent entrant,-1.89466174716217,14,23,use of force,0,0,1,0,-0.266987960112473,8.92803050999276,8.74575404262839,0.254,0.1167512,,,0,0,123,21,,0.699818
